,WTS,YR,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA
4252,1,2009,4252,20684,13.6,25.9,1.403,1.9,0.2,0.4759086,1.982351
4253,1,2009,4253,22470,10.7,28,1.248,1.4,0,0.4652447,0.9914077
4254,1,2009,4254,18763,11.8,31.3,1.643,2.3,14,0.4683008,2.710455
4255,1,2009,4255,7157,16.8,20.3,1.933,1.9,6.8,0.4714471,7.291061
4256,1,2009,4256,16793,13.5,27,1.778,1.1,0.2,0.4746861,3.499891
4257,1,2009,4257,16647,13.6,29.7,1.818,1.3,0.2,0.4780206,3.486333
4258,1,2009,4258,12474,17.7,24.9,1.593,2.4,0,0.4814532,5.371795
4259,1,2009,4259,18467,10.6,21.1,1.043,2.4,0.2,0.4849867,2.673403
4260,1,2009,4260,21261,7.6,23.7,0.983,1.8,0.2,0.4886243,1.051567
4261,1,2009,4261,22516,7.8,30.6,1.263,2.7,0,0.4923688,0
4262,1,2009,4262,10277,16.4,27.5,1.788,2.4,12.2,0.4962234,6.046576
4263,1,2009,4263,8559,13.2,19.8,1.588,1.3,0.8,0.4847525,6.678437
4264,1,2009,4264,6971,15.8,22,1.598,3,0.2,0.4884854,7.188733
4265,1,2009,4265,10165,15.1,21.5,1.298,3.3,3.2,0.4923252,6.045916
4266,1,2009,4266,14687,5.1,19.3,1.013,2,0.2,0.4962751,4.034525
4267,1,2009,4267,19447,6.3,21.9,1.073,1.5,0.2,0.5003382,1.231273
4268,1,2009,4268,20057,6.8,26.7,1.233,1.3,0.2,0.5045179,0.6105957
4269,1,2009,4269,20131,8.4,27.7,1.363,1.1,0.2,0.5088175,0.3382393
4270,1,2009,4270,19001,9.4,26.9,1.303,1.5,0.2,0.5132406,0.9855049
4271,1,2009,4271,18899,9.9,25.7,1.328,3.2,0,0.5177908,0.8986134
4272,1,2009,4272,7828,13,22.6,1.463,3.9,0.2,0.5055089,6.672392
4273,1,2009,4273,10299,10.9,20.9,1.278,3.2,0,0.5099065,5.611107
4274,1,2009,4274,17427,8.7,22.9,1.098,3,0,0.5144268,1.592943
4275,1,2009,4275,13156,9.2,18.8,1.043,3.9,0.2,0.5190735,4.097455
4276,1,2009,4276,7132,6.4,15.2,1.153,1.5,2,0.52385,6.846925
4277,1,2009,4277,5251,10.1,15.6,1.408,1.7,2.2,0.5287601,7.484072
4278,1,2009,4278,9154,13.3,22.1,1.493,1.2,0,0.5338076,5.835938
4279,1,2009,4279,10174,10.7,23.1,1.548,1.1,0.2,0.5389965,5.256159
4280,1,2009,4280,10979,10.3,22.6,1.468,1.7,0.2,0.5443308,4.768677
4281,1,2009,4281,4967,12.7,16.3,1.538,1.8,14.2,0.5310217,7.484959
4282,1,2009,4282,10536,13,23.7,1.638,3.2,0.2,0.5361638,4.824731
4283,1,2009,4283,8434,12.5,23.8,1.623,1.9,0.2,0.5414451,5.89544
4284,1,2009,4284,11308,11.3,24,1.513,1.2,0.4,0.5468694,4.228621
4285,1,2009,4285,11659,10.5,24.3,1.363,2.4,0.2,0.5524405,3.956636
4286,1,2009,4286,6980,11.4,18.5,1.448,3,0.4,0.5581623,6.486811
4287,1,2009,4287,11057,9.9,22.2,1.343,1.4,0.2,0.5640389,4.152298
4288,1,2009,4288,10352,8.7,23.7,1.383,0.8,0.2,0.5700743,4.497931
4289,1,2009,4289,11279,9.7,24.1,1.263,1,0.2,0.5762728,3.827121
4290,1,2009,4290,15802,6.4,23.3,1.168,1.1,0.2,0.561692,0.1854361
4291,1,2009,4291,15605,6.3,23.3,1.208,1.1,0.2,0.5676466,0.1401025
4292,1,2009,4292,9855,7.2,22.1,1.228,1.5,0.2,0.5737551,4.500908
4293,1,2009,4293,9009,7.5,18.7,1.078,2.1,0,0.5800211,5.008186
4294,1,2009,4294,14919,4.4,20.2,0.973,1.1,0.2,0.5864484,0.3352503
4295,1,2009,4295,9761,5.6,19.4,0.983,1.2,0.2,0.5930407,4.357822
4296,1,2009,4296,6467,5.7,24.1,1.218,2,0,0.5998016,6.297709
4297,1,2009,4297,5955,12.9,22.7,1.678,2.1,0.2,0.6067352,6.466553
4298,1,2009,4298,12305,11.5,27.8,1.513,3,0.8,0.613845,1.693406
4299,1,2009,4299,4185,15.7,17.5,1.713,1.7,13.2,0.5977256,7.318697
4300,1,2009,4300,4737,11.6,18.7,1.583,0.9,3,0.604523,7.014234
4301,1,2009,4301,5216,13.5,18.1,1.558,2,3.2,0.6114829,6.712055
4302,1,2009,4302,7781,10.3,19.1,1.333,2.3,4,0.6186082,5.016691
4303,1,2009,4303,6542,11.9,14.5,1.088,3.8,0.2,0.6259017,5.861245
4304,1,2009,4304,9324,3.3,13.8,0.818,2.3,0,0.6333662,3.776677
4305,1,2009,4305,11722,1.9,11.9,0.658,2.9,0.2,0.6410042,1.535227
4306,1,2009,4306,11698,-2.2,8.7,0.473,3.6,0,0.6488184,1.533368
4307,1,2009,4307,10725,-2.6,11.5,0.663,3.4,0.4,0.656811,2.168656
4308,1,2009,4308,6897,2.8,11.4,0.778,2.9,0.2,0.6388855,5.320642
4309,1,2009,4309,7989,-0.6,11,0.678,2.1,0.2,0.6464759,4.393178
4310,1,2009,4310,6434,-3.2,10.4,0.618,1,0.2,0.6542244,5.56411
4311,1,2009,4311,6986,-1,17.1,0.858,5.9,0,0.662132,4.967418
4312,1,2009,4312,3826,12.2,15.6,1.123,3,21,0.6701993,7.130393
4313,1,2009,4313,4354,4.9,14.5,1.153,0.9,0.2,0.6784269,6.745796
4314,1,2009,4314,7116,8.9,16,1.093,1.3,0.2,0.6868149,4.480651
4315,1,2009,4315,4430,5,16.2,1.238,1.7,5,0.6953632,6.582912
4316,1,2009,4316,6303,11.2,16.3,1.238,1.9,0,0.7040714,4.987828
4317,1,2009,4317,7222,3.3,15.9,0.968,1,0.2,0.7129386,4.09367
4318,1,2009,4318,8323,1.9,13.8,0.863,1.1,0.2,0.6923149,2.840304
4319,1,2009,4319,8995,-0.1,18.9,0.923,0.5,0.2,0.700639,1.853961
4320,1,2009,4320,8654,2.3,17.5,0.993,1,0.4,0.7090916,2.063101
4321,1,2009,4321,3332,2.8,9.2,0.948,1.3,0,0.7176699,7.142077
4322,1,2009,4322,4237,5.9,13.5,1.053,0.9,0,0.7263706,6.395438
4323,1,2009,4323,4410,7.7,17.5,1.313,2.5,13.4,0.7351898,6.143413
4324,1,2009,4324,3877,9.3,11.9,0.993,3.1,5,0.7441232,6.596168
4325,1,2009,4325,2917,5.3,10.4,1.043,3.3,7,0.7531658,7.286255
4326,1,2009,4326,4587,7.9,12.8,0.923,3.1,1,0.7623121,5.873718
4327,1,2009,4327,4253,4.7,10.4,0.868,2.4,1.8,0.7715559,6.133721
4328,1,2009,4328,4887,4.7,12.1,0.848,1.4,0.6,0.7808905,5.45961
4329,1,2009,4329,2942,2.8,8.2,0.833,2.6,5,0.7903083,7.160075
4330,1,2009,4330,5454,-0.2,9.2,0.743,2.3,0,0.7651079,4.720198
4331,1,2009,4331,2489,3.6,7,0.803,4.4,1.4,0.773748,7.449283
4332,1,2009,4332,2716,4.3,6.9,0.793,2.6,0,0.7824279,7.246599
4333,1,2009,4333,3744,-0.6,8.1,0.708,1.4,4.2,0.7911379,6.320038
4334,1,2009,4334,2885,1.2,10.5,0.958,2,1.2,0.799868,7.016523
4335,1,2009,4335,4276,5.9,15.7,1.128,3.4,0,0.8086072,5.542574
4336,1,2009,4336,2469,12.9,15.7,1.048,5,3,0.8173439,7.298025
4337,1,2009,4337,2598,4.1,12.1,1.073,0.8,1.8,0.8260659,7.153828
4338,1,2009,4338,3730,10.2,16.8,1.303,1.4,0.2,0.8347603,5.937523
4339,1,2009,4339,3253,8.2,16.7,1.178,2.6,0.2,0.8434135,6.430665
4340,1,2009,4340,6806,3.8,13.9,0.918,1.2,0.2,0.8520114,1.538723
4341,1,2009,4341,4388,0.6,14.1,0.923,1.2,0.2,0.8605392,5.054059
4342,1,2009,4342,6040,7.3,19.4,1.023,1.5,0.2,0.8689813,2.498109
4343,1,2009,4343,5377,4.9,17.7,1.003,3.1,1,0.877322,3.460293
4344,1,2009,4344,2750,10.4,14.6,1.043,3.7,3,0.8456998,6.79066
4345,1,2009,4345,2279,7.3,12.3,1.053,3.7,6.4,0.8529965,7.231802
4346,1,2009,4346,1971,9.8,14.3,1.068,2.9,0.2,0.8601484,7.496321
4347,1,2009,4347,5212,2.4,12.9,0.848,2.1,1.2,0.8671399,3.432822
4348,1,2009,4348,4878,7,14,0.838,2.5,0.2,0.8739554,3.884588
4349,1,2009,4349,2730,4.5,11.6,0.793,2.8,0.6,0.8805792,6.701682
4350,1,2009,4350,2666,3.4,10.8,0.763,3.8,0,0.8869953,6.749986
4351,1,2009,4351,2247,7.6,12.9,0.893,4,11,0.893188,7.15046
4352,1,2009,4352,1879,3.5,7.1,0.808,1.3,0.6,0.8991416,7.506742
4353,1,2009,4353,1950,3.7,6.9,0.773,2.8,0.4,0.9048404,7.428171
4354,1,2009,4354,2389,-0.7,8,0.693,3.1,0.2,0.9102692,6.973608
4355,1,2009,4355,2138,6.3,9.2,0.843,3.3,7,0.9154131,7.199751
4356,1,2009,4356,3203,2.6,4.8,0.673,2.6,1,0.9202576,5.966138
4357,1,2009,4357,2303,0.5,10,0.758,3.1,0.6,0.9247889,7.005634
4358,1,2009,4358,1989,5.8,12,0.973,2.7,5.4,0.9289936,7.299668
4359,1,2009,4359,1813,8.2,11.7,1.158,2,6,0.9328591,7.452499
4360,1,2009,4360,2544,4.1,9.5,0.808,2.3,2,0.9363737,6.678532
4361,1,2009,4361,1648,5.2,9,1.008,1.2,2.6,0.9395266,7.616467
4362,1,2009,4362,1688,8.2,11.5,1.038,1.3,0.2,0.9423079,7.568271
4363,1,2009,4363,2849,0.7,6.3,0.738,2.5,0.2,0.9447088,6.28018
4364,1,2009,4364,1616,2,3.5,0.628,4.4,0.6,0.9467216,7.670285
4365,1,2009,4365,1708,0.8,1.4,0.488,3.8,0,0.9483397,7.596023
4366,1,2009,4366,3558,-2.8,1.5,0.453,3,0,0.949558,5.382111
4367,1,2009,4367,1222,-2.9,-1.8,0.383,2.8,0,0.9503724,8
4368,1,2009,4368,1392,-2.7,-2,0.408,2.1,0.1,0.9507803,7.892569
4369,1,2009,4369,2455,-5.9,-1.3,0.418,1.7,0.2,0.9507803,6.81374
4370,1,2009,4370,1584,-3.8,-0.7,0.473,3.1,0.1,0.9503724,7.712219
4371,1,2009,4371,2676,-9.3,-5.1,0.283,2.8,0.1,0.949558,6.600853
4372,1,2009,4372,2234,-13.6,0.4,0.403,3.7,0.5,0.9483397,7.073377
4373,1,2009,4373,2301,-1.8,8.2,0.628,5.1,0.1,0.9467216,6.959611
4374,1,2009,4374,2530,7.5,14.2,0.903,4.1,3,0.9447088,6.648632
4375,1,2009,4375,1731,2,5.1,0.773,1.9,6,0.9423079,7.554331
4376,1,2009,4376,1837,3.4,10.5,0.948,2,2.4,0.9395266,7.435721
4377,1,2009,4377,3780,4.7,8.5,0.658,4.3,0.2,0.9363737,5.073665
4378,1,2009,4378,3668,-5.1,2.3,0.518,0.6,0.2,0.9328591,5.318885
4379,1,2009,4379,3254,-5,6.4,0.578,2.5,0.2,0.9289936,5.888452
4380,1,2009,4380,1775,0.8,5,0.728,1.5,5,0.9247889,7.557651
4381,1,2009,4381,2656,4.2,15,1.063,2.4,12,0.9202576,6.573761
4382,1,2009,4382,1780,7.4,11.6,1.078,1.9,6,0.9154131,7.539851
4383,1,2009,4383,3782,6.1,13,0.958,1.6,3,0.9102692,5.167565
4384,1,2010,4384,1385,4.5,5.4,0.743,3.6,1,0.9048404,7.944461
4385,1,2010,4385,4449,-2.7,2,0.478,2,0.2,0.8991416,4.484972
4386,1,2010,4386,2623,-5.5,0.1,0.458,0.8,0,0.893188,6.845936
4387,1,2010,4387,1590,-3.1,-1.3,0.448,2.2,0,0.8869953,7.834407
4388,1,2010,4388,1570,-4.3,-2.6,0.428,1.6,0.1,0.8805792,7.865139
4389,1,2010,4389,2613,-3.7,0.5,0.453,1.4,0,0.8739554,6.934259
4390,1,2010,4390,1982,-6.5,0.2,0.473,1.3,2,0.8671399,7.544462
4391,1,2010,4391,1507,-2,-1.2,0.473,5.8,0.1,0.8601484,7.946126
4392,1,2010,4392,1435,-4.7,-4.1,0.398,4.3,0.1,0.8529965,8
4393,1,2010,4393,1745,-4.9,-2.3,0.453,1.9,0,0.8456998,7.792192
4394,1,2010,4394,1620,-4.7,-2.3,0.413,0.7,0,0.877322,7.906592
4395,1,2010,4395,1759,-4.4,-2.4,0.438,1.5,0.6,0.8689813,7.814804
4396,1,2010,4396,2343,-3.7,6.1,0.658,2.1,1,0.8605392,7.332752
4397,1,2010,4397,2554,-1.9,2.8,0.638,1.4,7,0.8520114,7.177629
4398,1,2010,4398,1764,0.8,4.3,0.723,1.3,0.2,0.8434135,7.832801
4399,1,2010,4399,1172,1.6,6.1,0.753,3.3,3,0.8347603,8
4400,1,2010,4400,3456,5.7,9.7,0.803,2.9,0.6,0.8260659,6.406736
4401,1,2010,4401,3075,1.9,7.9,0.713,1.5,0,0.8173439,6.831228
4402,1,2010,4402,2435,-4.8,0.1,0.553,1.4,0.2,0.8086072,7.429108
4403,1,2010,4403,1866,-1.9,5.2,0.643,1.7,4,0.799868,7.856003
4404,1,2010,4404,3797,0.4,7.8,0.683,1.3,0,0.7911379,6.301638
4405,1,2010,4405,1358,-2.5,2.5,0.608,0.9,0.2,0.7824279,8
4406,1,2010,4406,3427,-1.1,4.1,0.613,1.4,0.2,0.773748,6.745156
4407,1,2010,4407,3011,-1.6,5.7,0.678,1.1,1.8,0.7651079,7.112958
4408,1,2010,4408,1604,2.3,4,0.683,2.4,0,0.7903083,8
4409,1,2010,4409,1203,-1,0.8,0.518,4.3,0,0.7808905,8
4410,1,2010,4410,1170,-3.5,-2.5,0.388,3.5,0,0.7715559,8
4411,1,2010,4411,1114,-3.8,-0.7,0.513,1.8,0.8,0.7623121,8
4412,1,2010,4412,1795,-0.9,3,0.648,3.5,4.6,0.7531658,8
4413,1,2010,4413,3651,-0.8,2.6,0.533,3.4,0.1,0.7441232,6.884589
4414,1,2010,4414,4835,-4.7,0.4,0.438,1.8,0.2,0.7351898,6.024569
4415,1,2010,4415,4400,-8,1.3,0.463,1.7,0.1,0.7263706,6.427375
4416,1,2010,4416,3214,-1.3,4.5,0.593,2.8,0.2,0.7176699,7.290955
4417,1,2010,4417,4298,2.2,9.3,0.593,2.5,0,0.7090916,6.575697
4418,1,2010,4418,7783,-3.5,11.3,0.643,3,6,0.700639,3.498634
4419,1,2010,4419,4625,2.6,7.8,0.818,3.3,3,0.6923149,6.387291
4420,1,2010,4420,3746,1.3,8.2,0.808,2.3,4,0.7129386,7.05491
4421,1,2010,4421,2239,3,3.8,0.703,3.2,1.4,0.7040714,7.963743
4422,1,2010,4422,3284,0.8,4.1,0.603,1.4,0.6,0.6953632,7.436212
4423,1,2010,4423,2723,-2,0.9,0.573,2,1,0.6868149,7.770155
4424,1,2010,4424,3298,-2.7,-1,0.418,4.1,0.1,0.6784269,7.512892
4425,1,2010,4425,2948,-8,-3.7,0.348,5,0.1,0.6701993,7.728253
4426,1,2010,4426,2959,-4.5,-1.5,0.433,4.2,0.2,0.662132,7.734951
4427,1,2010,4427,2920,-4.2,-1.2,0.428,2.8,0.1,0.6542244,7.776567
4428,1,2010,4428,2461,-3.2,-2.1,0.428,1.9,0,0.6464759,8
4429,1,2010,4429,3257,-3.7,-1.7,0.368,0.9,0,0.6388855,7.670517
4430,1,2010,4430,4901,-10.4,2.2,0.418,0.8,3.8,0.656811,6.839697
4431,1,2010,4431,3568,-0.4,5.9,0.733,1,7,0.6488184,7.528363
4432,1,2010,4432,6028,2.9,12.5,0.808,1.4,3.6,0.6410042,6.176065
4433,1,2010,4433,3033,3.8,5.8,0.688,2.5,0.2,0.6333662,7.8271
4434,1,2010,4434,5494,-1.2,6.1,0.588,2.2,1.2,0.6259017,6.650084
4435,1,2010,4435,6522,-0.7,11.1,0.668,4.6,0.9,0.6186082,6.083881
4436,1,2010,4436,6808,5.6,15.1,0.858,4.9,4,0.6114829,5.922672
4437,1,2010,4437,5792,6.4,13.5,0.963,2.7,5,0.604523,6.55518
4438,1,2010,4438,4485,4.9,11,0.888,2.4,2.8,0.5977256,7.277259
4439,1,2010,4439,4497,5.3,12.1,0.903,3.3,4,0.613845,7.301349
4440,1,2010,4440,7046,6.1,11.8,0.728,4.3,2.8,0.6067352,6.060286
4441,1,2010,4441,7851,0.3,12.6,0.683,6.6,4,0.5998016,5.670375
4442,1,2010,4442,7952,8.9,14.8,0.748,7.2,0.2,0.5930407,5.660871
4443,1,2010,4443,8919,-1.1,11.4,0.708,1.4,1.2,0.5864484,5.167576
4444,1,2010,4444,6658,3.3,13.6,0.793,2.5,0.2,0.5800211,6.468754
4445,1,2010,4445,4818,2.9,7.1,0.728,1.6,0,0.5737551,7.36028
4446,1,2010,4446,7679,1.8,8.4,0.533,3.3,0,0.5676466,6.114435
4447,1,2010,4447,12142,-2.3,5.1,0.358,3.9,0,0.561692,3.668754
4448,1,2010,4448,6544,-5.3,4.3,0.448,2.2,0.2,0.5762728,6.770147
4449,1,2010,4449,6899,-4.1,1,0.378,4.2,0,0.5700743,6.671659
4450,1,2010,4450,12797,-4.1,5.2,0.283,5.7,0,0.5640389,3.633998
4451,1,2010,4451,10967,-4.1,1.6,0.258,7.8,0,0.5581623,4.820652
4452,1,2010,4452,5686,-3.8,0.4,0.348,4.4,0,0.5524405,7.274335
4453,1,2010,4453,4060,-3.4,0.4,0.483,2.5,0.2,0.5468694,7.84048
4454,1,2010,4454,10148,-5.8,6.2,0.463,2.2,0.2,0.5414451,5.371648
4455,1,2010,4455,12192,-4.6,7.9,0.468,2.8,0,0.5361638,4.359791
4456,1,2010,4456,4902,-0.4,5.5,0.538,2.5,0,0.5310217,7.61747
4457,1,2010,4457,9963,-0.4,11.3,0.623,2.5,0,0.5443308,5.594911
4458,1,2010,4458,15765,-2.6,12.6,0.568,1.6,0.2,0.5389965,2.486061
4459,1,2010,4459,16551,-2.8,18.1,0.543,1.8,0,0.5338076,2.131771
4460,1,2010,4460,12492,1.9,18.3,0.593,3.7,0,0.5287601,4.553206
4461,1,2010,4461,10461,8.2,20.6,0.858,3.9,1,0.52385,5.528985
4462,1,2010,4462,5968,10.5,15.6,1.098,5.1,0.1,0.5190735,7.335886
4463,1,2010,4463,4816,11.9,14.5,1.023,3,0.2,0.5144268,7.73137
4464,1,2010,4464,16102,1.8,16.5,0.753,1.4,1,0.5099065,2.857613
4465,1,2010,4465,17761,0.1,18.7,0.753,1.3,0,0.5055089,1.984221
4466,1,2010,4466,14397,3.5,19.7,0.883,4.8,0,0.5177908,3.925871
4467,1,2010,4467,9971,12.1,20,0.973,7.6,2,0.5132406,6.021335
4468,1,2010,4468,7673,5.7,13.3,0.898,3,1.2,0.5088175,6.934073
4469,1,2010,4469,7641,3.5,11.4,0.893,4.4,0.2,0.5045179,6.974075
4470,1,2010,4470,5620,7.1,13.2,1.023,2.6,0.2,0.5003382,7.613881
4471,1,2010,4471,13440,4.9,20,0.883,4,0,0.4962751,4.760972
4472,1,2010,4472,7641,8.3,12.2,0.768,5,34,0.4923252,7.069238
4473,1,2010,4473,8797,4.1,13.2,0.708,3.8,9,0.4884854,6.727731
4474,1,2010,4474,11195,2.8,10.8,0.703,2.1,0,0.4847525,5.905699
4475,1,2010,4475,11481,0.4,14.3,0.743,3.2,5.8,0.4962234,5.829008
4476,1,2010,4476,5086,5.7,10.9,0.913,2.4,10.4,0.4923688,7.852626
4477,1,2010,4477,10170,5.5,12.9,0.778,2.9,1,0.4886243,6.373166
4478,1,2010,4478,11851,2.1,12.5,0.708,1.6,0.2,0.4849867,5.82497
4479,1,2010,4479,21114,-0.3,20.3,0.688,2.2,0.2,0.4814532,1.697109
4480,1,2010,4480,10027,8.6,16.2,0.933,2.2,3,0.4780206,6.487564
4481,1,2010,4481,5541,7.6,10.6,1.053,3,0,0.4746861,7.791209
4482,1,2010,4482,9614,8.4,17.4,1.073,3,0,0.4714471,6.656053
4483,1,2010,4483,19654,4.1,17.1,0.868,3.1,0,0.4683008,2.705639
4484,1,2010,4484,18001,3,13.7,0.653,5.4,0.2,0.4652447,3.657154
4485,1,2010,4485,11777,0.9,11.4,0.648,4.5,0,0.4759086,6.118955
4486,1,2010,4486,12590,2.9,13.3,0.733,2.4,0.2,0.4727608,5.856728
4487,1,2010,4487,15481,0.8,15,0.753,2.1,0,0.4697056,4.833741
4488,1,2010,4488,14056,2.7,14.9,0.753,2.4,0,0.4667404,5.409735
4489,1,2010,4489,21016,1.6,16.1,0.778,2.8,0.2,0.4638626,2.574633
4490,1,2010,4490,21933,2.5,18.3,0.808,1.7,0,0.46107,2.200525
4491,1,2010,4491,22531,1.9,21,0.858,1.1,0.2,0.4583601,1.963002
4492,1,2010,4492,21051,3.5,21.3,0.843,1.3,0,0.4557307,2.737556
4493,1,2010,4493,18398,6,20.8,0.913,1.5,0,0.4531796,3.912268
4494,1,2010,4494,21171,4.5,20.4,0.908,1.7,0,0.4634291,2.784652
4495,1,2010,4495,14874,6.5,20.4,0.788,2.1,0,0.4608068,5.369516
4496,1,2010,4496,14702,9.7,19.6,0.873,2,0,0.4582649,5.43935
4497,1,2010,4497,23071,5.1,23,0.873,1.6,0,0.4558013,2.145084
4498,1,2010,4498,22458,6.6,24.1,1.033,1.9,0.2,0.4534137,2.40772
4499,1,2010,4499,19675,9.1,20.3,1.043,2.3,0,0.4511003,3.652003
4500,1,2010,4500,23358,5.5,21.5,0.893,2,0.2,0.4488591,2.202084
4501,1,2010,4501,23532,4.9,25.4,0.983,1.1,0,0.4466881,2.139011
4502,1,2010,4502,22462,9.2,27.1,1.093,2.5,0.4,0.4445856,2.617894
4503,1,2010,4503,4703,13.6,15.3,1.343,1.4,4,0.4425499,8
4504,1,2010,4504,7416,9.5,14.8,1.318,0.9,2.4,0.4405791,7.581291
4505,1,2010,4505,10244,9.7,15.9,1.138,1.4,6.2,0.4503409,6.925432
4506,1,2010,4506,10247,7,11.6,0.903,4,0,0.4483247,6.96798
4507,1,2010,4507,6888,5.8,10.9,0.878,5,1.8,0.4463753,7.750934
4508,1,2010,4508,4639,5.9,5.9,0.868,2.9,17,0.4444911,8
4509,1,2010,4509,6539,4.6,7.4,0.878,1.6,1,0.4426705,7.835399
4510,1,2010,4510,9554,5.2,13.9,0.883,0.4,0,0.4409119,7.18796
4511,1,2010,4511,12866,6.1,16.9,1.008,1.2,3.4,0.4392137,6.333583
4512,1,2010,4512,9583,6.5,16,1.213,0.6,11,0.4375746,7.166735
4513,1,2010,4513,12302,9.8,20.5,1.288,1,8.6,0.4359931,6.476341
4514,1,2010,4514,9062,8.3,15.7,1.21,1.1,5,0.434468,7.307285
4515,1,2010,4515,6800,8.4,11.1,1.125,2,0.8,0.4329977,7.803142
4516,1,2010,4516,7559,5.9,11.4,1.036,1.9,0.4,0.4425584,7.661739
4517,1,2010,4517,9194,6.4,12.4,1.039,1.8,0,0.4410665,7.317988
4518,1,2010,4518,8111,6.6,11.8,1.045,2.5,0.2,0.4396315,7.559055
4519,1,2010,4519,11651,6.5,15.8,1.027,1.6,0,0.4382521,6.755973
4520,1,2010,4520,12572,5.7,16.7,0.988,1.8,0.2,0.4369271,6.53848
4521,1,2010,4521,16329,4.1,17.7,0.888,1.5,0,0.4356553,5.526212
4522,1,2010,4522,17994,5.9,16.8,0.773,2.6,0,0.4344355,5.067241
4523,1,2010,4523,12682,7.8,18.7,0.983,2.9,0,0.4332668,6.543135
4524,1,2010,4524,25893,7.2,21.8,1.148,3.4,0,0.4321479,2.12108
4525,1,2010,4525,25308,8.2,23.3,1.163,2.6,0.2,0.4310781,2.382035
4526,1,2010,4526,27603,8.6,25.2,1.188,2.1,0,0.4300562,1.451213
4527,1,2010,4527,28036,8.7,27.6,1.348,1.2,0.2,0.4290814,1.2172
4528,1,2010,4528,25631,11.2,28.8,1.263,2.2,8,0.4281528,2.291648
4529,1,2010,4529,10260,14.1,23.3,1.533,1.6,8.8,0.4272696,7.113331
4530,1,2010,4530,11562,12,19.9,1.398,1.6,0,0.426431,6.824511
4531,1,2010,4531,14411,11.9,20.5,1.273,2.4,0.2,0.4256362,6.115506
4532,1,2010,4532,13168,8.8,21.1,1.253,2,1,0.4248846,6.454664
4533,1,2010,4533,10064,13.2,21.8,1.523,3.9,18,0.4343405,7.178436
4534,1,2010,4534,12998,10.4,18.1,1.198,2.8,0.2,0.4336099,6.518443
4535,1,2010,4535,9330,8.9,18.1,1.218,1.8,0.9,0.4329247,7.371956
4536,1,2010,4536,14560,12.2,20.3,1.303,2.6,0,0.4322843,6.106643
4537,1,2010,4537,26944,9.1,22.2,1.258,4.3,0.2,0.4316881,1.95084
4538,1,2010,4538,27539,9.9,25.7,1.488,1.9,0,0.4311354,1.620163
4539,1,2010,4539,27325,13,29,1.678,1,0,0.4306258,1.645064
4540,1,2010,4540,13201,16.1,25.3,1.788,2,7,0.4301587,6.420716
4541,1,2010,4541,15533,13.2,22.6,1.488,1.2,0,0.4297338,5.835015
4542,1,2010,4542,10725,13.5,21,1.698,1.3,6.6,0.4293505,7.042864
4543,1,2010,4543,9889,14.9,22,1.733,1.3,6,0.4290086,7.230681
4544,1,2010,4544,8991,16.5,24.7,1.768,2.4,1,0.4287077,7.423784
4545,1,2010,4545,16500,11.2,25.9,1.478,2.6,0.2,0.4284474,5.574714
4546,1,2010,4546,20434,11,23.6,1.483,2,0,0.4282277,4.349769
4547,1,2010,4547,13654,13,22.7,1.493,2.1,0.2,0.4280482,6.357487
4548,1,2010,4548,12936,13.6,20.9,1.393,2,6,0.4279087,6.553871
4549,1,2010,4549,8347,12.8,19.1,1.588,2.9,0.2,0.4278092,7.571416
4550,1,2010,4550,8152,15.1,16,1.548,2.3,10.8,0.4277496,7.612952
4551,1,2010,4551,6857,13.6,15.9,1.608,1.4,25,0.4277297,7.858393
4552,1,2010,4552,9717,13.2,18.8,1.543,2.3,0.8,0.4277496,7.288133
4553,1,2010,4553,8570,12.5,14.1,1.273,3.1,2.8,0.4278092,7.546565
4554,1,2010,4554,14078,8,15.8,0.983,5.3,0.8,0.4279087,6.324079
4555,1,2010,4555,16185,6.8,17.6,1.008,4.3,0,0.4280482,5.756156
4556,1,2010,4556,23733,6.4,20,0.993,2.9,0,0.4282277,3.359327
4557,1,2010,4557,27370,8.9,23.4,1.123,2.9,0,0.4284474,1.915964
4558,1,2010,4558,28347,10,25.8,1.288,2.2,0,0.4287077,1.426781
4559,1,2010,4559,27259,12.7,27.4,1.468,1.7,0.2,0.4290086,1.783943
4560,1,2010,4560,27291,13.8,28.5,1.543,1.7,0.2,0.4293505,1.727153
4561,1,2010,4561,27478,14.3,30,1.638,1.3,0,0.4297338,1.596552
4562,1,2010,4562,25234,15.3,30,1.728,1.6,0.2,0.4301587,2.464411
4563,1,2010,4563,21306,18.8,29.1,1.863,2.8,0,0.4306258,3.891069
4564,1,2010,4564,25998,16.6,29,1.628,1.7,0,0.4311354,2.164158
4565,1,2010,4565,27433,15.3,31.5,1.603,1.2,0,0.4316881,1.562671
4566,1,2010,4566,26959,17.5,33.2,1.868,1.8,0,0.4322843,1.638294
4567,1,2010,4567,21499,18.3,30.8,2.043,2.4,0,0.4329247,3.725058
4568,1,2010,4568,18982,18.3,28.2,1.998,2.3,0,0.4336099,4.604849
4569,1,2010,4569,24434,14.9,28.6,1.563,2.6,0.2,0.4343405,2.718315
4570,1,2010,4570,24289,14.9,25.1,1.383,2.8,0,0.4248846,2.818985
4571,1,2010,4571,28341,11.8,28.5,1.273,1.7,0.2,0.4256362,1.182727
